# step, loss_train, loss_test, metrics_test
2.900000000000000000e+01 8.141127239014167571e-08 4.206862911360076396e-07 1.635148655623197556e-04 1.614768552826717496e-04 5.336713511496782303e-04 1.311167725361883640e-04 7.462933426722884178e-04 2.571998265921138227e-05 8.513617649441584945e-05 6.985873568510214682e-08 4.203329808660782874e-07 1.700099528534337878e-04 1.614768552826717496e-04 5.336712347343564034e-04 1.311168016400188208e-04 7.462929934263229370e-04 2.572001540102064610e-05 8.513619832228869200e-05
3.000000000000000000e+01 1.434369920616518357e-07 3.558554055871354649e-07 5.798234269605018198e-05 3.251273301430046558e-04 4.182595585007220507e-04 6.295114872045814991e-05 7.543502724729478359e-04 2.776277869998011738e-05 1.323470060015097260e-04 1.306319035165870446e-07 3.622029112193558831e-07 5.546989268623292446e-05 3.251273301430046558e-04 4.182596749160438776e-04 6.295109778875485063e-05 7.543502142652869225e-04 2.776277688099071383e-05 1.323469477938488126e-04
3.100000000000000000e+01 1.940732232696973369e-07 3.285948935172200436e-07 6.252933962969109416e-05 5.026032449677586555e-04 3.186951798852533102e-04 2.281933848280459642e-05 5.983631126582622528e-04 3.847464540740475059e-05 3.116395673714578152e-04 1.796905024775696802e-07 3.391998575352772605e-07 5.371144288801588118e-05 5.026032449677586555e-04 3.186951798852533102e-04 2.281933848280459642e-05 5.983631126582622528e-04 3.847461994155310094e-05 3.116395964752882719e-04
3.200000000000000000e+01 1.926017461073570303e-07 3.227845581932342611e-07 1.543684775242581964e-04 6.343090208247303963e-04 2.561491564847528934e-04 3.908488906745333225e-06 3.645497490651905537e-04 7.176901999628171325e-05 5.166729097254574299e-04 1.770603006434612325e-07 3.348709753936418565e-07 1.420621701981872320e-04 6.343091372400522232e-04 2.561491564847528934e-04 3.908502549165859818e-06 3.645496908575296402e-04 7.176901272032409906e-05 5.166728515177965164e-04
3.300000000000000000e+01 1.408855894169391831e-07 3.080188548665319104e-07 2.704441430978477001e-04 6.766473525203764439e-04 2.395448536844924092e-04 1.786139137038844638e-06 1.533048925921320915e-04 1.298955467063933611e-04 6.718010408803820610e-04 1.261887945247508469e-07 3.198791773684206419e-07 2.564132737461477518e-04 6.766474107280373573e-04 2.395448827883228660e-04 1.786140160220384132e-06 1.533048198325559497e-04 1.298955758102238178e-04 6.718010408803820610e-04
3.400000000000000000e+01 8.589219646637502592e-08 2.669072216576751089e-07 3.457333368714898825e-04 6.178728071972727776e-04 2.598301798570901155e-04 1.403495298291090876e-05 2.882943590520881116e-05 1.922055962495505810e-04 7.401719922199845314e-04 7.530985612902441062e-08 2.778703276362648467e-07 3.304674755781888962e-04 6.178729236125946045e-04 2.598301798570901155e-04 1.403496844432083890e-05 2.882944681914523244e-05 1.922054507303982973e-04 7.401720504276454449e-04
3.500000000000000000e+01 7.065829521479827235e-08 2.063719364286953351e-07 3.500605234876275063e-04 4.807909426745027304e-04 2.941409766208380461e-04 3.577438837965019047e-05 1.181562424790172372e-06 2.245523792225867510e-04 7.172969635576009750e-04 6.671182717354895431e-08 2.160969501119325287e-07 3.334738139528781176e-04 4.807909426745027304e-04 2.941409475170075893e-04 3.577437746571376920e-05 1.181562538477010094e-06 2.245524665340781212e-04 7.172969053499400616e-04
3.600000000000000000e+01 8.639534598842146806e-08 1.440521941731276456e-07 2.961321733891963959e-04 3.117024316452443600e-04 3.165577945765107870e-04 5.660315582645125687e-05 3.942951298085972667e-05 2.047292073257267475e-04 6.195237510837614536e-04 8.865624323561860365e-08 1.520990338121919194e-07 2.784203097689896822e-04 3.117024316452443600e-04 3.165578527841717005e-04 5.660320312017574906e-05 3.942949479096569121e-05 2.047292946372181177e-04 6.195238674990832806e-04
3.700000000000000000e+01 8.906675930120400153e-08 9.328106642669808934e-08 2.192720858147367835e-04 1.620075345272198319e-04 3.089292440563440323e-04 6.408006447600200772e-05 9.852291259448975325e-05 1.419577019987627864e-04 4.737754934467375278e-04 9.411234458411854575e-08 9.914940335420396877e-08 2.012283948715776205e-04 1.620075490791350603e-04 3.089292731601744890e-04 6.408011540770530701e-05 9.852296352619305253e-05 1.419577456545084715e-04 4.737754934467375278e-04
3.800000000000000000e+01 5.812876224808860570e-08 5.915422462976493989e-08 1.509388239355757833e-04 7.106101838871836662e-05 2.668731904122978449e-04 5.266708467388525605e-05 1.420914195477962494e-04 7.201605330919846892e-05 3.108888049609959126e-04 6.208855296563342563e-08 6.250932216289584176e-08 1.336714194621890783e-04 7.106102566467598081e-05 2.668731613084673882e-04 5.266704101813957095e-05 1.420913758920505643e-04 7.201611151685938239e-05 3.108886885456740856e-04
3.900000000000000000e+01 1.874288102499122033e-08 4.088549232506011322e-08 1.054510867106728256e-04 5.554382005357183516e-05 1.997708313865587115e-04 2.952267641376238316e-05 1.528893626527860761e-04 3.126701994915492833e-05 1.616943336557596922e-04 2.005870314292224066e-08 4.171131351426993206e-08 8.992372750071808696e-05 5.554381277761422098e-05 1.997709041461348534e-04 2.952266368083655834e-05 1.528893335489556193e-04 3.126705269096419215e-05 1.616943191038444638e-04
4.000000000000000000e+01 6.446922551361922160e-09 3.451543761912034824e-08 8.235032873926684260e-05 1.065197720890864730e-04 1.261558354599401355e-04 9.582126949680969119e-06 1.320615265285596251e-04 3.139431282761506736e-05 5.354971654014661908e-05 6.229346372066402182e-09 3.310803009526352980e-08 6.913596007507294416e-05 1.065198011929169297e-04 1.261558209080249071e-04 9.582098755345214158e-06 1.320614683208987117e-04 3.139432010357268155e-05 5.354968743631616235e-05
4.100000000000000000e+01 2.778464747166253801e-08 3.484851518464893161e-08 7.504377572331577539e-05 1.940664951689541340e-04 6.663970270892605186e-05 3.336406962262117304e-06 9.238804341293871403e-05 5.509962647920474410e-05 5.609634627035120502e-06 2.785846930919433362e-08 3.171054885342527996e-08 6.435152317862957716e-05 1.940665388246998191e-04 6.663973181275650859e-05 3.336394001962617040e-06 9.238807251676917076e-05 5.509960465133190155e-05 5.609642812487436458e-06
4.200000000000000000e+01 6.011893560753378551e-08 3.703085837969410932e-08 7.700929563725367188e-05 2.788832935038954020e-04 3.655211912700906396e-05 9.330609827884472907e-06 5.016906652599573135e-05 7.393029227387160063e-05 2.338096965104341507e-05 6.105252481347633875e-08 3.277030913295675418e-08 6.880918226670473814e-05 2.788832644000649452e-04 3.655211548903025687e-05 9.330629836767911911e-06 5.016908835386857390e-05 7.393025589408352971e-05 2.338090780540369451e-05
4.300000000000000000e+01 7.809130408986675320e-08 3.763149791780051601e-08 8.327141404151916504e-05 3.274591872468590736e-04 4.051060750498436391e-05 1.830181281547993422e-05 1.852424975368194282e-05 7.102480594767257571e-05 9.527411748422309756e-05 7.888723985161050223e-08 3.290246652909445402e-08 7.734988321317359805e-05 3.274592163506895304e-04 4.051063297083601356e-05 1.830183828133158386e-05 1.852424611570313573e-05 7.102483505150303245e-05 9.527414658805355430e-05
4.400000000000000000e+01 7.366667631458767573e-08 3.502289658285917540e-08 8.933169010560959578e-05 3.240874502807855606e-04 7.092095620464533567e-05 2.295037666044663638e-05 3.531749825924634933e-06 5.003066326025873423e-05 1.942087255883961916e-04 7.287474801387361367e-08 3.047130192612712563e-08 8.524801523890346289e-05 3.240874502807855606e-04 7.092095620464533567e-05 2.295038939337246120e-05 3.531761194608407095e-06 5.003067053621634841e-05 1.942086528288200498e-04
4.500000000000000000e+01 5.617260256940426189e-08 2.921945174705342652e-08 9.062019671546295285e-05 2.739927731454372406e-04 1.111881938413716853e-04 2.267616036988329142e-05 3.730454409378580749e-06 2.625604975037276745e-05 2.852251636795699596e-04 5.318755214034354140e-08 2.539484000863012625e-08 8.765797974774613976e-05 2.739928022492676973e-04 1.111881138058379292e-04 2.267616036988329142e-05 3.730460775841493160e-06 2.625605884531978518e-05 2.852249890565872192e-04
4.600000000000000000e+01 3.937817538712806709e-08 2.143114841146598337e-08 8.411287853959947824e-05 1.973040925804525614e-04 1.424591901013627648e-04 2.058280006167478859e-05 1.254441849596332759e-05 1.168995913758408278e-05 3.368559118825942278e-04 3.491615885309329315e-08 1.867131871335914184e-08 8.135746611515060067e-05 1.973040780285373330e-04 1.424592046532779932e-04 2.058278187178075314e-05 1.254441849596332759e-05 1.168994549516355619e-05 3.368559991940855980e-04
4.700000000000000000e+01 2.924773845336403610e-08 1.343669797648772146e-08 7.089930295478552580e-05 1.185865330626256764e-04 1.510676374891772866e-04 1.876223177532665431e-05 2.216892971773631871e-05 7.739638022030703723e-06 3.318915551062673330e-04 2.478711813580503076e-08 1.178045661021087653e-08 6.748097803210839629e-05 1.185865767183713615e-04 1.510676374891772866e-04 1.876227906905114651e-05 2.216894245066214353e-05 7.739632565062493086e-06 3.318915842100977898e-04
4.800000000000000000e+01 2.251482911219682137e-08 6.864701251885207967e-09 5.640209565171971917e-05 5.747634713770821691e-05 1.335041743004694581e-04 1.716331280476879328e-05 2.701157063711434603e-05 9.082824362849351019e-06 2.731362474150955677e-04 1.927832826709163783e-08 6.065655533404878952e-09 5.179056097404100001e-05 5.747630711994133890e-05 1.335041597485542297e-04 1.716334008960984647e-05 2.701156518014613539e-05 9.082836186280474067e-06 2.731361601036041975e-04
4.900000000000000000e+01 1.481553457693962628e-08 2.643416152636746119e-09 4.665025699068792164e-05 2.351314651605207473e-05 9.694147593108937144e-05 1.517395230621332303e-05 2.529863195377402008e-05 1.123476704378845170e-05 1.817969459807500243e-04 1.312425990107612961e-08 2.310590163645542816e-09 4.080293729202821851e-05 2.351314651605207473e-05 9.694148320704698563e-05 1.517394684924511239e-05 2.529864832467865199e-05 1.123475794884143397e-05 1.817969750845804811e-04
5.000000000000000000e+01 6.993815748757015172e-09 8.998861100728561269e-10 4.356807403382845223e-05 1.562386387377046049e-05 5.541569771594367921e-05 1.268880259885918349e-05 1.865092053776606917e-05 1.352998879156075418e-05 8.903303387342020869e-05 6.357859128058862552e-09 6.862364565485279400e-10 3.683760223793797195e-05 1.562386387377046049e-05 5.541568680200725794e-05 1.268882078875321895e-05 1.865092599473427981e-05 1.352997969661373645e-05 8.903304114937782288e-05
5.100000000000000000e+01 2.575733182297312851e-09 1.199609300783777144e-09 4.403946513775736094e-05 2.524735100450925529e-05 2.361679980822373182e-05 9.931947715813294053e-06 1.045978933689184487e-05 1.658279325056355447e-05 2.391692578385118395e-05 2.241832941507482246e-09 9.084810126402942387e-10 3.693835242302156985e-05 2.524734009057283401e-05 2.361679980822373182e-05 9.931942258845083416e-06 1.045980025082826614e-05 1.658278415561653674e-05 2.391690759395714849e-05
5.200000000000000000e+01 2.317430025655653480e-09 2.766553874877786257e-09 4.356970384833402932e-05 4.125615305383689702e-05 1.102930218621622771e-05 7.205333531601354480e-06 4.140847522648982704e-06 1.943386268976610154e-05 2.572436414993717335e-06 1.772098356944695752e-09 2.327835701976255223e-09 3.656620901892893016e-05 4.125612758798524737e-05 1.102929491025861353e-05 7.205340807558968663e-06 4.140847522648982704e-06 1.943386268976610154e-05 2.572432777014910243e-06
5.300000000000000000e+01 3.864141895348893740e-09 4.660942298784220839e-09 4.036779500893317163e-05 5.444921407615765929e-05 1.874391455203294754e-05 4.864464244747068733e-06 1.921218881761888042e-06 2.035981560766231269e-05 2.299652078363578767e-05 3.009452242963561730e-09 4.055118907331234368e-09 3.379545523785054684e-05 5.444919588626362383e-05 1.874391819001175463e-05 4.864457878284156322e-06 1.921216835398809053e-06 2.035980105574708432e-05 2.299649349879473448e-05
5.400000000000000000e+01 5.168252492637748219e-09 6.100632443661879734e-09 3.583539000828750432e-05 5.996000618324615061e-05 3.997144085587933660e-05 3.105710447925957851e-06 4.277055268175899982e-06 1.970126140804495662e-05 6.774245412088930607e-05 4.203478010111894037e-09 5.328687269212650790e-09 2.987146763189230114e-05 5.995999890728853643e-05 3.997143357992172241e-05 3.105708856310229748e-06 4.277065272617619485e-06 1.970129414985422045e-05 6.774240318918600678e-05
5.500000000000000000e+01 6.005151487187276871e-09 6.733395618852000553e-09 3.207170811947435141e-05 5.733148282160982490e-05 6.367177411448210478e-05 1.854057245509466156e-06 9.915631380863487720e-06 2.034167664533015341e-05 1.129341399064287543e-04 5.199024766255888608e-09 5.839773553617533253e-09 2.673203744052443653e-05 5.733151192544028163e-05 6.367179594235494733e-05 1.854060201367246918e-06 9.915638656821101904e-06 2.034166755038313568e-05 1.129340598708949983e-04
5.600000000000000000e+01 6.767155724674012163e-09 6.560207488348623883e-09 2.985494029417168349e-05 4.907252878183498979e-05 7.942301454022526741e-05 1.142237920248589944e-06 1.624476863071322441e-05 2.456483343848958611e-05 1.389000826748088002e-04 6.281751563363968671e-09 5.645142131527336460e-09 2.501336530258413404e-05 4.907249604002572596e-05 7.942302181618288159e-05 1.142234395956620574e-06 1.624475044081918895e-05 2.456484799040481448e-05 1.389000244671478868e-04
5.700000000000000000e+01 7.330950513306788707e-09 5.702303518262397120e-09 2.876170947274658829e-05 3.869953434332273901e-05 8.134123345371335745e-05 1.332367787654220592e-06 2.033519558608531952e-05 3.077653673244640231e-05 1.372491096844896674e-04 7.166813809078576014e-09 4.885842397328588049e-09 2.422147190372925252e-05 3.869953070534393191e-05 8.134126983350142837e-05 1.332360511696606409e-06 2.033518831012770534e-05 3.077653309446759522e-05 1.372492115478962660e-04
5.800000000000000000e+01 7.211057972966727903e-09 4.358007288374210475e-09 2.819833207468036562e-05 2.904063330788630992e-05 6.960280734347179532e-05 2.503380983398528770e-06 2.020065585384145379e-05 3.413376180105842650e-05 1.117312931455671787e-04 7.255977152453851886e-09 3.724996311404993321e-09 2.379135548835620284e-05 2.904064785980153829e-05 6.960281461942940950e-05 2.503376435925019905e-06 2.020067768171429634e-05 3.413376180105842650e-05 1.117313004215247929e-04
5.900000000000000000e+01 6.173521693852990211e-09 2.862830639216440431e-09 2.786368168017361313e-05 2.141584809578489512e-05 4.939384598401375115e-05 3.815523541561560705e-06 1.584485653438605368e-05 3.087155346293002367e-05 7.394190470222383738e-05 6.289675447135323338e-09 2.435857737737023854e-09 2.351644980080891401e-05 2.141584445780608803e-05 4.939383143209852278e-05 3.815520813077455387e-06 1.584485289640724659e-05 3.087156801484525204e-05 7.394190470222383738e-05
6.000000000000000000e+01 4.506724771147219144e-09 1.591215714746851972e-09 2.764965211099479347e-05 1.587738006492145360e-05 2.817600034177303314e-05 4.078779511473840103e-06 9.345596481580287218e-06 2.200504422944504768e-05 3.720216409419663250e-05 4.595753111402700597e-09 1.341462274595528470e-09 2.338192280149087310e-05 1.587738915986847132e-05 2.817600761773064733e-05 4.078760866832453758e-06 9.345581929665058851e-06 2.200500603066757321e-05 3.720218956004828215e-05
